gene,p_value,fdr,mean_Normal,mean_0–3 days,mean_4–7 days,mean_>7 days,max_abs_log2fc_vs_normal
MAP7,0.3619360722940947,0.673778304776077,6.797901804945965,7.037803350073081,7.314589130718961,6.975009919143282,0.5166873257729954
SC5D,0.36190841097930254,0.673778304776077,6.236214041150975,5.868777797530392,6.248702692628442,5.9517605952995565,0.3674362436205838
CFAP45,0.3618719883440739,0.673778304776077,5.719120285258164,5.507544517971366,5.371087830712312,5.481793993000019,0.3480324545458515
EPHB2,0.36199638112762034,0.6738304065846991,5.084025670449107,5.208173966004003,5.440467033649768,5.497001416476845,0.4129757460277377
GDF15,0.36212054531455756,0.6740013506577891,3.993791606132143,4.090602593670558,3.8840403405167336,3.9812034851673688,0.10975126561540938
UQCRC1,0.36221892781687043,0.6741242820144719,10.023402223236362,10.531236288478851,10.309579546643741,10.2010611567118,0.5078340652424895
DPH7,0.3623948395808781,0.6743914679623446,6.694173456632307,6.794940376662008,6.529371164801012,6.751689999579707,0.16480229183129502
CARNMT1,0.3624280161394348,0.6743930096818044,5.104215996603895,4.992349736992241,5.1646811597777935,4.975128687938092,0.1290873086658033
OR2C1,0.36247479054109455,0.6744198512450459,4.822125713152194,4.833012355499156,4.635384830545084,4.9216392060602905,0.18674088260710953
PIGQ,0.3625349179940365,0.6744578552346779,5.754085404525777,6.154374802509433,5.72044036039521,6.162965452266856,0.40888004774107856
IL33,0.36255991863080567,0.6744578552346779,7.6142628152034595,7.255039136789562,7.794980986904704,7.239711904109389,0.37455091109407057
NUP160,0.3626785515420433,0.6745463756136014,5.609016413478003,5.517034375890327,5.071408881199599,5.281151777228383,0.537607532278404
TERF2IP,0.3627045697730464,0.6745463756136014,9.070767853092947,8.772708700733617,8.733646092734999,8.727216638003853,0.3435512150890947
REXO2,0.3626844730158393,0.6745463756136014,5.634740610971761,5.423163137008985,5.6886314972555345,5.473133138978521,0.21157747396277582
ADAMTS7,0.3627788687171416,0.6745792428479095,4.963581140630335,5.115669303400456,4.904977906289214,5.255767332686173,0.29218619205583796
LOC101928635,0.3627869565814832,0.6745792428479095,4.544677012657271,4.576597230000234,4.291610620031324,4.5653612345174075,0.25306639262594643
KDM5A,0.3632560573704148,0.674628801008775,6.902518417343798,6.09771397504356,5.943817988280863,6.345379319226329,0.9587004290629357
PKP1,0.36309101839642693,0.674628801008775,9.225113977709771,10.015035953485425,9.784282907288189,9.5976832329723,0.7899219757756537
BTNL9,0.36292819761475215,0.674628801008775,5.510438521390334,5.185112780063393,4.94705632049015,5.323715068884282,0.5633822009001843
FAM3C,0.363065996594538,0.674628801008775,4.12644424083576,3.7327122212678323,3.6361916328593824,3.7564666342934996,0.49025260797637715
RAP2B,0.3630758461252195,0.674628801008775,7.060638814436106,7.4153530589603855,7.505867484528583,7.425266841554876,0.4452286700924768
PRND,0.36320399211446075,0.674628801008775,4.022084518929173,3.6923767482386247,3.6453800234837086,4.025908049501057,0.37670449544546436
OTOP2,0.3633567356449298,0.674628801008775,4.941409797243074,5.205964034130324,5.101534546676059,5.231163299000847,0.28975350175777237
LINC01158,0.3632957415579138,0.674628801008775,4.984083887637351,4.800025773373945,4.694560438900462,4.781649659933099,0.2895234487368894
POU3F3,0.3628839478212722,0.674628801008775,4.024903562160117,4.001838865489017,3.8234198529170182,3.7391990199520904,0.28570454220802644
KEAP1,0.36334429310224364,0.674628801008775,8.3926959351771,8.671512020294314,8.39157433873969,8.39154977511158,0.2788160851172137
POLR3E,0.36330320232103774,0.674628801008775,4.186058224306852,4.166358088392037,3.9322101702999426,4.188596590841705,0.2538480540069097
KAT2A,0.3629451046359142,0.674628801008775,7.986295559402208,8.12060618159999,7.750322052665941,8.06099276032456,0.2359735067362676
LINC01255,0.3634284374582479,0.674628801008775,3.484426733945103,3.4580827753587844,3.2569793026560085,3.5639585570640224,0.2274474312890944
LOC439933,0.3634244693376025,0.674628801008775,3.259068789964409,3.1654940003298253,3.0366485740176716,3.1425437650941177,0.22242021594673744
AGO3,0.3629420724910742,0.674628801008775,5.3524179399476886,5.211219697530498,5.573995810835863,5.340306621987179,0.22157787088817482
MTHFSD,0.3632493990624058,0.674628801008775,4.125776474359053,4.037814422739533,3.9119723990121558,4.011156162069778,0.21380407534689683
ARHGAP36,0.3633980969105654,0.674628801008775,3.1470026873572414,3.0801370855176966,2.999614107380424,2.9661551667306765,0.18084752062656495
LOC101928729,0.36313753583467506,0.674628801008775,3.9809756741178473,4.010206993985696,3.8222459310522257,4.0433258874745475,0.1587297430656216
PLXNA1,0.36341332765404766,0.674628801008775,7.111263454941309,7.264180658616094,7.062443770068147,7.178041484768499,0.152917203674785
FAM127B,0.3636131278266024,0.674746105752802,7.373332529879886,7.86389952352078,7.39347152303631,7.781543149505448,0.4905669936408934
XKR6,0.363579025627948,0.674746105752802,4.621768945579812,4.594050305316785,4.268677988712862,4.492827615209871,0.35309095686695
MAP3K10,0.36360513289199814,0.674746105752802,6.184222274065188,6.38485262885229,6.332977392144912,6.434307240453688,0.2500849663884992
GHRL,0.36362109066254467,0.674746105752802,5.105260270900036,5.157902342974102,4.912603059646435,5.144978767934844,0.1926572112536009
C5orf45,0.3636885480329534,0.6748112183509267,6.545183527108506,6.061412580430857,6.338279672056978,6.135085813037044,0.48377094667764897
FAM69A,0.3637241307374158,0.6748171823096596,7.0300640852033744,6.472044536883136,7.09634724129576,6.9287541145038425,0.5580195483202388
UCKL1,0.36386595028238633,0.6750202288207146,5.949286841009303,6.365019568030937,6.009674298230031,6.273603489902254,0.4157327270216342
PI4KB,0.36400346169085207,0.6750659528775038,7.883643005814005,7.8100949376098745,7.365052441011713,7.802435108485035,0.5185905648022917
FAM215A,0.3640848798040413,0.6750659528775038,4.3336258673074175,4.285895698968038,4.036439931022902,4.199123994579529,0.2971859362845155
CLDN20,0.36405650733975353,0.6750659528775038,3.5154164827032215,3.308744256679615,3.24820870950505,3.3007688993111866,0.2672077731981717
TMEM151B,0.36401719631198176,0.6750659528775038,5.089370850031908,5.23236109886492,4.849779728492223,5.168412708792093,0.23959112153968487
DHX16,0.36405474563537743,0.6750659528775038,7.877785142763731,8.09182297416909,7.942854897517637,7.964670535212936,0.21403783140535992
LOC102723697,0.3639512732217317,0.6750659528775038,3.2961425196337633,3.3802896561876783,3.31856907484057,3.442660151544445,0.1465176319106818
PPP2R1A,0.3642116292984813,0.6751141045565612,8.771103297642112,9.303282879489338,8.795523956724502,9.082284449513056,0.5321795818472257
ZNF879,0.3641968369252703,0.6751141045565612,5.058856249508184,4.584839925505238,4.99165929255661,4.842982958744076,0.474016324002946
CA1,0.3642727629584016,0.6751141045565612,4.638921647362227,4.708274021705109,4.606967946300641,5.0492541838488245,0.41033253648659773
ADCY4,0.36427118612656545,0.6751141045565612,7.44807940067529,7.45196848681368,7.468452832209851,7.785326380256682,0.3372469795813915
LOC284240,0.36422440866634875,0.6751141045565612,4.0391078753731895,3.9928652748299363,3.8198883771754937,3.946981537266501,0.21921949819769582
NAF1,0.36442435819161867,0.6752861148634347,5.993081724417901,6.811085884622238,6.155786908184262,6.533233528384415,0.8180041602043371
TMEM144,0.364430356788589,0.6752861148634347,3.3711376935078428,3.2133177640012867,3.3255541960694326,3.359576688930155,0.1578199295065561
MARVELD3,0.3646934176280873,0.6755934219575587,5.4734947280719135,5.846472785397978,5.611240468951965,5.724436874785687,0.3729780573260646
AJAP1,0.36465668241927784,0.6755934219575587,3.9350155696382862,4.221979623270575,4.07460762814435,4.2105671097180535,0.2869640536322886
ZPBP,0.3646869044081377,0.6755934219575587,3.491109427647883,3.258074031324218,3.22965978767337,3.269850505565073,0.2614496399745132
NKD1,0.3647780101871775,0.6756900894164617,5.658283673949874,5.653498754799442,5.420222345113625,5.562397737806229,0.23806132883624898
FTX,0.3649519048964026,0.6756903089928805,8.645678752274488,8.654519357463753,7.530111189406635,8.30570935175261,1.1155675628678532
GRHL3,0.3651894843317247,0.6756903089928805,8.66977146396937,8.202658836869889,8.054603670655302,8.029251490602272,0.6405199733670983
RARRES3,0.3653589255007927,0.6756903089928805,7.067619748369853,6.642821994860673,6.561562447526398,6.444449538403884,0.6231702099659691
FBXO17,0.36519995115251735,0.6756903089928805,6.669892208198384,6.273763384029242,6.046777625660428,6.481110901455057,0.6231145825379558
POLR3D,0.3651522782760268,0.6756903089928805,6.504117443351132,7.08088209326091,6.727645824273888,6.85903330116836,0.5767646499097783
LIN7B,0.36530810929555174,0.6756903089928805,6.303124629053585,6.046063999010628,5.815803599190645,5.945178559597359,0.48732102986293935
RSF1,0.3651812459810293,0.6756903089928805,5.960049193358434,5.494584686818295,5.944786469975862,5.644558678279762,0.4654645065401386
GON4L,0.3654587454050135,0.6756903089928805,6.383798618561127,6.161714383092538,5.934737036907372,6.225478506925309,0.44906158165375487
RAD9A,0.36539402691960093,0.6756903089928805,7.214170641764258,7.305049090000959,6.82974190319874,7.4092618242911366,0.38442873856551785
ZCCHC11,0.365428317505814,0.6756903089928805,6.2138350717938975,5.867964350796549,5.83032069022293,5.891512272302975,0.3835143815709676
CENPA,0.36482257408333646,0.6756903089928805,6.135232932694374,6.492354492737863,6.516192660568958,6.288775913972909,0.38095972787458354
SHANK2,0.36534943012941795,0.6756903089928805,3.8203250119086696,3.49696311381332,3.5228106360592153,3.5318384480351086,0.32336189809534943
NORAD,0.3650250905737632,0.6756903089928805,8.692254507137793,8.392200435453576,8.70956017725763,8.386433623578526,0.3058208835592673
KIAA1217,0.3649800386151477,0.6756903089928805,5.3290590220902745,5.475931984228185,5.171888431576694,5.593685172411921,0.2646261503216465
GALK2,0.3650236445979746,0.6756903089928805,5.94999124839737,6.059488403650254,6.212777940993292,5.853502928191637,0.26278669259592213
A1BG-AS1,0.3651458821952429,0.6756903089928805,5.291255905813138,5.4192850074421415,5.390855216942633,5.551683021860073,0.2604271160469347
LOC101928389,0.3649604716415412,0.6756903089928805,3.3086432521968967,3.4510547752899434,3.2809241500601587,3.5066697320827696,0.19802647988587285
MAGEC3,0.3650618384054291,0.6756903089928805,3.604678350396497,3.4730159053990426,3.509841787622896,3.4144005063824427,0.19027784401405423
LOC100996404,0.3654055616490196,0.6756903089928805,3.0969654846889596,3.0049726812409037,2.941621331735984,2.935062921308436,0.16190256338052356
NDUFA6,0.3651099336809314,0.6756903089928805,9.063556742079315,9.022286318065634,8.957709331286898,8.911129389135825,0.15242735294349075
CEP128,0.36538031644954133,0.6756903089928805,4.165662955208066,4.021471361273516,4.314192774498236,4.055170007651895,0.14852981929016984
CIDECP,0.365918137881654,0.6764796788646558,3.9720619364991205,4.079990996263093,3.5432707618493318,4.0282336119478614,0.4287911746497888
PAPD5,0.3661773792898352,0.6768989185524458,7.634777743668811,7.336005084782767,7.455739785083239,7.356436592707659,0.298772658886044
GPRIN1,0.3663575195927645,0.6770518188520481,5.064870931645715,5.138788659591207,4.877199304995158,5.089818276316767,0.18767162665055714
PDZD3,0.36634608161190924,0.6770518188520481,5.23518915010919,5.406816140077421,5.209308583351475,5.3190381114362175,0.17162698996823078
PCDHB12,0.36632904969959434,0.6770518188520481,5.57566964749914,5.69111715495957,5.474067363020249,5.565436163880939,0.11544750746042975
PMS2P5,0.3663962134921209,0.6770532975776843,6.133178757116068,6.099689025570501,5.215661940482305,5.5792467153277725,0.9175168166337624
TLX1,0.3664299458919168,0.6770532975776843,5.037621797378191,4.588027885400859,4.4486474563906615,4.618588786383004,0.5889743409875292
MYH4,0.36645574682782955,0.6770532975776843,3.4056813202259497,3.210298234743274,3.3030194519124465,3.1547984052710145,0.2508829149549352
PEBP1,0.36667448973961,0.6773373880995383,10.395127263452856,10.337301187734159,9.968549124302882,10.050977443774352,0.42657813914997433
C19orf57,0.3666420720671295,0.6773373880995383,6.181326968851299,6.318282106148675,6.2034746865847845,6.310775391457398,0.13695513729737563
RAB38,0.36694656754109395,0.6777158647220318,9.625911562317292,10.286373423048786,10.012677895226284,10.029081182065234,0.6604618607314947
KAT7,0.36697689931154154,0.6777158647220318,7.843206268127261,7.716243314708571,7.427372156127134,7.7083426378905875,0.41583411200012677
LRP2BP,0.3669423320428522,0.6777158647220318,3.906365010731056,3.6660875513098983,3.6372125197696463,3.695875042747758,0.2691524909614098
MMP14,0.36715724428255114,0.6779188774587126,7.346187629502626,8.033291982156426,8.400496157890048,8.423706497954102,1.0775188684514765
ZNF501,0.3671843804808031,0.6779188774587126,3.9259878312177032,3.66600201935923,3.3974111979747796,3.6161032328380944,0.5285766332429236
DARS-AS1,0.36714818476466066,0.6779188774587126,4.327441876978086,4.480357598731589,4.1460745568711,4.470382982887949,0.18136732010698609
WDR19,0.3673272368747441,0.6781225745474777,4.649079958837886,4.2495795860165915,4.084385190367265,4.0321341644869575,0.6169457943509284
LIPE,0.3673966411027271,0.6781820597295729,5.066136534418829,5.097129645615314,4.689526347663322,5.234232824367495,0.3766101867555074
PDE6G,0.36746390579115246,0.6781820597295729,5.819901228808823,5.8498267547506915,5.553597048659405,5.834091713674822,0.2663041801494179
COX2,0.36743744824983676,0.6781820597295729,13.60533284715518,13.413951672502892,13.4842769974258,13.452051240991743,0.19138117465228888
CXXC4,0.3674895783175837,0.6781820597295729,3.9444945447675637,4.02290479077086,3.894721016364985,4.0528204962133225,0.10832595144575885
HS2ST1,0.3675897791501753,0.678306931821814,6.05370993696992,6.107465060788613,6.361153170651584,6.504448153807128,0.45073821683720805
CD163L1,0.36773434876906963,0.6783232223440763,6.7700888796317145,6.988322988876615,7.252412927620472,7.166706997787428,0.48232404798875717
RCL1,0.36765685591190755,0.6783232223440763,6.914338149880673,7.280496482034926,7.149781281124901,6.864261569053734,0.366158332154253
SLC12A4,0.36776129039500643,0.6783232223440763,5.1582816547167,5.354741175102375,5.242410873330876,5.487050208617194,0.32876855390049364
KIAA0319L,0.3676788035586635,0.6783232223440763,7.364050518189619,7.6679064371074785,7.328366824214015,7.636116329715911,0.30385591891785957
ATP2B3,0.3677243896260848,0.6783232223440763,3.4304600193219055,3.7161020727992615,3.2861706026946194,3.7123430684555956,0.28564205347735605
ZNF114,0.3677994056956421,0.6783335111414319,3.8131974841457015,4.011660449497531,3.870494829466034,4.115878441842853,0.30268095769715186
C3P1,0.3678772092013236,0.6784169887155412,5.943223611296542,5.816883047765368,5.457219216535544,5.640414720341187,0.48600439476099755
SLC51A,0.367921655591163,0.67843894177999,3.7963931305135215,3.8897469377002167,3.8153840783152737,4.104000526074983,0.3076073955614613
POPDC2,0.3683313088130264,0.6788225857678493,4.829526933003358,4.219339544432379,4.23474819818755,4.546478303119233,0.6101873885709788
DBT,0.3682827914213335,0.6788225857678493,5.320530420684833,4.914459581208596,5.301939828039437,4.903176890422966,0.4173535302618676
CPSF4,0.36830815446385357,0.6788225857678493,8.180855456811704,8.410821184980783,8.166145991466111,8.32981716455256,0.2299657281690788
CRB2,0.36835763204104366,0.6788225857678493,3.6871741181050233,3.6462214413407446,3.4760165184147165,3.637279650877014,0.21115759969030679
RMDN2,0.36821047427757303,0.6788225857678493,4.448196957048199,4.55792724582778,4.263340124723476,4.549067878774446,0.18485683232472283
LOC441454,0.3682504725433534,0.6788225857678493,3.245453621954328,3.123308047787288,3.180619948544581,3.406395092986372,0.16094147103204426
IGLV6-57,0.36833589426659624,0.6788225857678493,3.8894893794340875,3.9230087388312014,3.750116183113139,3.906417052649785,0.13937319632094836
